order_id,contract_number,product_code,salesman_num,product_num,estimated_delivery_data,lodgement_data
35910,3560,282,424,300,2012/8/29,
35911,3560,27,345,680,2012/8/18,
35912,3560,115,20,30,2012/8/24,
35913,3560,97,668,370,2012/7/20,
35914,3560,77,88,200,2012/7/27,
35915,3560,125,240,80,2012/8/10,
35916,3561,14,212,480,2015/7/24,
35917,3561,224,650,270,2015/8/17,
35918,3561,94,209,290,2015/7/22,
35919,3562,287,149,630,2015/2/14,
35920,3562,1,130,350,2015/1/26,
35921,3562,186,352,350,2015/2/9,
35922,3562,118,32,950,2015/2/7,
35923,3562,121,155,600,2015/2/8,
35924,3562,222,357,760,2015/2/4,
35925,3562,78,262,140,2015/1/14,
35926,3562,8,429,1000,2015/1/23,
35927,3562,179,131,490,2015/1/18,
35928,3562,282,26,330,2015/2/23,
35929,3562,284,30,440,2015/2/20,
35930,3562,156,158,540,2015/1/12,
35931,3562,95,153,950,2015/2/17,
35932,3562,142,132,260,2015/3/2,
35933,3562,267,32,990,2015/3/1,
35934,3562,152,131,710,2015/2/18,
35935,3562,133,82,730,2015/1/8,
35936,3562,125,186,190,2015/1/31,
35937,3563,135,267,110,2013/7/18,
35938,3564,250,355,800,2021/10/15,
35939,3564,117,445,180,2021/10/14,
35940,3564,138,24,400,2021/11/12,
35941,3564,218,356,350,2021/10/8,
35942,3564,60,532,480,2021/11/19,
35943,3564,70,157,100,2021/10/7,
35944,3564,69,26,930,2021/11/13,
35945,3564,70,347,350,2021/11/4,
35946,3564,135,119,320,2021/10/14,
35947,3564,12,76,210,2021/11/5,
35948,3564,197,313,520,2021/11/27,
35949,3564,111,367,600,2021/11/17,
35950,3564,219,348,210,2021/11/30,
35951,3564,224,318,300,2021/11/21,
35952,3564,152,262,380,2021/10/17,
35953,3564,62,461,920,2021/10/24,
35954,3564,20,153,380,2021/12/1,
35955,3565,75,341,220,2002/10/18,
35956,3565,6,143,990,2002/10/27,
35957,3565,277,183,870,2002/10/27,
35958,3566,245,10,620,2006/7/21,
35959,3566,208,144,900,2006/7/18,
35960,3566,292,188,380,2006/7/17,
35961,3567,103,117,510,2002/5/19,
35962,3568,188,918,40,2020/1/29,
35963,3568,105,576,340,2020/1/30,
35964,3568,269,564,970,2020/1/17,
35965,3568,74,707,300,2020/2/3,
35966,3568,106,778,100,2020/1/5,
35967,3568,195,895,630,2020/1/19,
35968,3569,168,318,640,2014/12/17,
35969,3569,159,311,760,2015/1/7,
35970,3569,66,308,660,2014/12/21,
35971,3569,147,129,920,2014/12/11,
35972,3569,41,83,710,2014/12/13,
35973,3569,118,186,350,2014/12/15,
35974,3569,218,110,50,2014/12/18,
35975,3569,31,331,250,2014/12/1,
35976,3569,292,429,650,2014/12/13,
35977,3569,295,406,320,2014/12/6,
35978,3569,202,347,850,2015/1/11,
35979,3569,108,25,510,2015/1/17,
35980,3569,109,187,20,2014/12/16,
35981,3569,217,28,600,2015/1/14,
35982,3569,156,330,170,2014/12/23,
35983,3569,284,31,230,2015/1/9,
35984,3569,297,130,220,2015/1/6,
35985,3569,286,156,100,2014/12/3,
35986,3569,100,155,30,2015/1/6,
35987,3569,152,347,440,2014/12/20,
35988,3569,254,82,500,2014/12/20,
35989,3569,87,25,50,2015/1/21,
35990,3570,220,156,680,2018/3/12,
35991,3571,236,318,190,2009/5/22,
35992,3572,218,491,20,2001/8/20,
35993,3572,26,467,130,2001/8/7,
35994,3572,146,464,210,2001/7/19,
35995,3572,238,716,150,2001/8/16,
35996,3572,58,385,20,2001/9/1,
35997,3572,74,58,870,2001/7/13,
35998,3572,8,699,770,2001/8/25,
35999,3572,18,401,990,2001/7/11,
36000,3572,54,267,820,2001/8/22,
36001,3572,22,248,120,2001/8/8,
36002,3572,22,790,810,2001/8/15,
36003,3573,101,71,330,2020/5/27,
36004,3573,281,179,10,2020/5/4,
36005,3573,108,539,760,2020/6/29,
36006,3573,295,343,670,2020/6/26,
36007,3573,271,164,350,2020/5/4,
36008,3573,157,444,650,2020/5/29,
36009,3573,45,70,250,2020/6/23,
36010,3573,175,364,670,2020/5/7,
36011,3573,81,458,890,2020/6/22,
36012,3573,277,361,40,2020/5/12,
36013,3573,224,531,640,2020/5/31,
36014,3573,229,39,90,2020/6/5,
36015,3573,114,528,840,2020/5/18,
36016,3574,270,110,320,2003/1/3,
36017,3574,45,119,850,2002/12/26,
36018,3574,159,158,990,2002/11/25,
36019,3574,164,154,560,2002/12/17,
36020,3574,195,356,500,2002/11/15,
36021,3574,30,75,730,2002/11/28,
36022,3574,115,264,370,2002/11/13,
36023,3574,8,305,400,2002/12/18,
36024,3574,257,158,110,2002/12/17,
36025,3575,52,163,740,2008/11/14,
36026,3575,41,201,700,2008/11/2,
36027,3575,297,446,930,2008/11/3,
36028,3575,75,135,470,2008/11/12,
36029,3575,299,199,580,2008/11/22,
36030,3576,102,179,580,2017/9/25,
36031,3576,41,65,480,2017/11/8,
36032,3576,173,137,990,2017/10/9,
36033,3576,181,162,200,2017/10/12,
36034,3576,70,165,110,2017/10/27,
36035,3576,150,422,640,2017/10/10,
36036,3576,51,359,920,2017/11/3,
36037,3576,43,68,170,2017/10/10,
36038,3577,204,325,190,2006/11/13,
36039,3578,282,296,430,2013/7/9,
36040,3578,126,467,520,2013/6/30,
36041,3578,294,467,100,2013/8/13,
36042,3578,18,702,460,2013/7/11,
36043,3578,59,395,630,2013/8/13,
36044,3578,303,402,490,2013/8/5,
36045,3579,102,32,30,2012/5/29,
36046,3579,283,323,640,2012/5/25,
36047,3579,104,158,70,2012/6/22,
36048,3579,275,107,900,2012/5/30,
36049,3579,245,28,110,2012/7/1,
36050,3579,145,111,320,2012/5/28,
36051,3579,159,158,230,2012/5/23,
36052,3579,226,130,520,2012/7/4,
36053,3579,7,323,990,2012/7/5,
36054,3579,29,25,380,2012/7/2,
36055,3579,222,122,930,2012/5/26,
36056,3579,9,25,820,2012/5/10,
36057,3579,136,82,530,2012/5/31,
36058,3579,227,114,180,2012/5/25,
36059,3579,45,336,630,2012/7/5,
36060,3579,280,246,540,2012/5/30,
36061,3579,57,354,690,2012/5/25,
36062,3579,219,87,650,2012/6/1,
36063,3579,206,154,990,2012/7/2,
36064,3579,267,185,840,2012/6/30,
36065,3579,220,154,950,2012/5/15,
36066,3579,304,151,100,2012/6/2,
36067,3580,155,143,340,2020/4/24,
36068,3580,157,460,480,2020/4/16,
36069,3580,321,339,600,2020/6/2,
36070,3581,56,461,640,2011/7/30,
36071,3581,262,30,810,2011/6/26,
36072,3582,202,657,560,2011/5/21,
36073,3582,128,583,40,2011/6/22,
36074,3582,260,563,90,2011/5/13,
36075,3582,60,595,470,2011/5/28,
36076,3582,121,833,730,2011/5/18,
36077,3582,108,921,140,2011/6/21,
36078,3582,237,721,860,2011/5/7,
36079,3582,44,686,50,2011/5/23,
36080,3582,65,52,260,2011/5/16,
36081,3582,45,585,320,2011/5/31,
36082,3582,219,739,930,2011/6/16,
36083,3582,25,847,150,2011/5/6,
36084,3582,214,595,700,2011/4/30,
36085,3582,206,579,460,2011/5/26,
36086,3582,17,775,970,2011/5/13,
36087,3582,53,730,1000,2011/6/16,
36088,3582,152,776,520,2011/5/5,
36089,3582,131,730,550,2011/5/23,
36090,3582,254,743,530,2011/6/5,
36091,3583,104,72,450,2001/2/17,
36092,3583,175,10,400,2001/2/8,
36093,3583,216,241,970,2000/12/28,
36094,3583,170,5,360,2001/1/17,
36095,3583,53,196,780,2001/2/8,
36096,3583,134,364,200,2001/1/16,
36097,3584,276,64,140,2021/9/2,
36098,3584,41,44,470,2021/8/16,
36099,3584,190,14,630,2021/7/29,
36100,3584,94,178,830,2021/8/24,
36101,3584,70,43,340,2021/8/15,
36102,3585,122,294,10,2007/3/12,
36103,3585,20,304,860,2007/5/3,
36104,3586,221,48,30,2002/5/22,
36105,3586,212,310,480,2002/4/26,
36106,3586,66,333,700,2002/4/29,
36107,3586,159,322,710,2002/5/3,
36108,3586,75,263,750,2002/5/18,
36109,3586,75,347,110,2002/5/24,
36110,3586,30,158,460,2002/4/27,
36111,3586,8,350,320,2002/5/20,
36112,3586,70,158,100,2002/5/17,
36113,3586,37,349,710,2002/5/3,
36114,3586,95,335,320,2002/5/27,
36115,3586,45,274,800,2002/5/11,
36116,3586,14,184,220,2002/5/27,
36117,3586,49,150,300,2002/4/28,
36118,3586,86,134,500,2002/6/11,
36119,3586,133,86,140,2002/6/13,
36120,3587,238,618,670,2012/2/27,
36121,3588,188,48,10,2001/3/25,
36122,3588,183,156,570,2001/4/25,
36123,3588,74,263,250,2001/4/15,
36124,3588,284,117,190,2001/3/29,
36125,3588,81,87,1000,2001/3/11,
36126,3588,219,124,590,2001/3/13,
36127,3588,46,147,870,2001/4/15,
36128,3588,208,114,960,2001/4/2,
36129,3588,47,153,560,2001/3/10,
36130,3588,297,74,690,2001/4/20,
36131,3588,304,247,210,2001/4/8,
36132,3588,123,168,390,2001/3/21,
36133,3588,114,536,260,2001/3/23,
36134,3588,133,334,560,2001/3/10,
36135,3588,166,79,400,2001/3/27,
36136,3588,18,75,170,2001/3/7,
36137,3588,125,148,850,2001/3/26,
36138,3589,209,310,400,2022/4/4,
36139,3589,227,129,430,2022/2/27,
36140,3589,116,554,110,2022/3/20,
36141,3589,257,75,880,2022/3/6,
36142,3590,80,7,160,2006/4/5,
36143,3590,167,69,550,2006/2/27,
36144,3590,151,667,540,2006/4/4,
36145,3591,248,770,160,2018/9/23,
36146,3591,27,839,10,2018/10/24,
36147,3591,309,721,450,2018/10/30,
36148,3591,159,587,200,2018/9/22,
36149,3591,251,564,600,2018/10/26,
36150,3591,222,767,640,2018/10/26,
36151,3591,120,722,890,2018/9/6,
36152,3591,184,786,620,2018/10/12,
36153,3591,92,849,10,2018/10/26,
36154,3591,109,555,950,2018/10/11,
36155,3591,95,720,540,2018/10/22,
36156,3591,14,594,320,2018/9/30,
36157,3591,55,743,350,2018/9/23,
36158,3591,268,570,710,2018/9/8,
36159,3591,219,858,110,2018/9/11,
36160,3591,297,561,900,2018/9/20,
36161,3591,229,784,170,2018/9/23,
36162,3591,214,902,790,2018/9/14,
36163,3591,115,778,930,2018/9/25,
36164,3591,132,562,940,2018/9/23,
36165,3591,50,904,340,2018/10/17,
36166,3592,133,355,980,2004/1/9,
36167,3592,181,349,50,2004/2/29,
36168,3592,68,247,50,2004/2/18,
36169,3592,138,322,830,2004/1/16,
36170,3593,117,81,70,2008/12/22,
36171,3594,137,75,820,2010/5/14,
36172,3594,155,357,680,2010/5/17,
36173,3594,165,321,680,2010/5/6,
36174,3594,172,356,80,2010/5/2,
36175,3594,88,461,160,2010/5/4,
36176,3594,281,77,210,2010/5/13,
36177,3594,232,134,570,2010/5/12,
36178,3594,77,122,890,2010/4/4,
36179,3594,121,357,360,2010/5/9,
36180,3594,69,554,580,2010/4/5,
36181,3594,315,27,230,2010/5/4,
36182,3594,8,110,640,2010/4/7,
36183,3594,197,134,900,2010/4/20,
36184,3594,45,31,240,2010/4/16,
36185,3594,67,111,290,2010/4/27,
36186,3594,213,305,960,2010/3/30,
36187,3594,243,313,800,2010/4/29,
36188,3594,84,305,890,2010/4/30,
36189,3595,171,115,870,2018/5/16,
36190,3595,25,322,800,2018/5/18,
36191,3595,183,350,470,2018/4/12,
36192,3595,21,348,90,2018/4/6,
36193,3595,8,367,550,2018/6/1,
36194,3595,262,120,970,2018/5/10,
36195,3596,24,44,290,2011/4/11,
36196,3596,103,460,70,2011/2/19,
36197,3596,56,338,530,2011/4/6,
36198,3596,183,179,570,2011/3/11,
36199,3596,251,343,910,2011/2/25,
36200,3596,258,256,330,2011/3/11,
36201,3596,110,241,50,2011/3/11,
36202,3596,192,37,740,2011/2/26,
36203,3596,233,188,840,2011/3/23,
36204,3596,157,431,640,2011/3/30,
36205,3596,219,488,820,2011/3/2,
36206,3596,170,35,450,2011/4/4,
36207,3596,133,329,990,2011/2/27,
36208,3596,166,46,340,2011/4/14,
36209,3596,166,65,780,2011/4/15,
36210,3596,126,46,760,2011/3/25,
36211,3596,148,529,950,2011/4/15,
36212,3596,245,361,420,2011/4/5,
36213,3596,226,637,590,2011/4/4,
36214,3596,41,272,340,2011/3/14,
36215,3596,278,13,890,2011/4/10,
36216,3596,61,337,800,2011/2/24,
36217,3596,276,159,410,2011/3/11,
36218,3596,45,459,750,2011/2/26,
36219,3596,130,176,240,2011/4/10,
36220,3596,239,668,920,2011/3/13,
36221,3596,247,363,850,2011/3/12,
36222,3596,308,430,380,2011/4/8,
36223,3596,86,339,110,2011/2/26,
36224,3597,167,345,440,2017/7/9,
36225,3597,41,141,850,2017/8/6,
36226,3597,114,146,380,2017/8/19,
36227,3598,166,151,850,2018/10/2,
36228,3598,12,73,540,2018/10/6,
36229,3598,194,354,290,2018/10/14,
36230,3598,212,331,320,2018/8/19,
36231,3598,115,48,680,2018/9/6,
36232,3598,204,352,330,2018/9/1,
36233,3598,185,461,650,2018/9/23,
36234,3598,315,335,920,2018/8/27,
36235,3598,20,156,860,2018/9/29,
36236,3599,227,431,930,2017/6/18,
36237,3599,159,447,910,2017/6/21,
36238,3599,1,337,870,2017/6/27,
36239,3599,61,196,640,2017/6/3,
36240,3599,87,137,520,2017/5/7,
36241,3600,2,137,670,2010/10/12,
36242,3600,199,189,800,2010/9/30,
36243,3600,312,177,450,2010/10/5,
36244,3600,52,430,390,2010/10/5,
36245,3600,252,182,390,2010/9/30,
36246,3601,28,127,420,2019/10/11,
36247,3601,81,155,820,2019/10/18,
36248,3601,27,168,360,2019/11/30,
36249,3601,169,322,460,2019/11/28,
36250,3601,183,305,830,2019/10/27,
36251,3601,60,317,230,2019/11/25,
36252,3601,63,420,110,2019/10/4,
36253,3601,191,120,100,2019/10/21,
36254,3601,54,31,110,2019/11/30,
36255,3602,126,640,810,2003/4/24,
36256,3602,37,650,230,2003/3/19,
36257,3603,101,386,520,2013/8/8,
36258,3603,164,150,10,2013/7/22,
36259,3603,159,75,620,2013/7/30,
36260,3603,104,28,480,2013/8/2,
36261,3603,88,349,850,2013/7/15,
36262,3603,1,347,830,2013/7/27,
36263,3603,249,125,910,2013/8/31,
36264,3603,148,119,210,2013/7/28,
36265,3603,59,82,960,2013/9/1,
36266,3603,67,153,150,2013/8/16,
36267,3603,111,87,70,2013/8/6,
36268,3603,151,262,990,2013/8/25,
36269,3603,204,536,740,2013/8/22,
36270,3603,152,86,460,2013/8/5,
36271,3603,114,186,590,2013/7/18,
36272,3604,137,289,550,2013/6/20,
36273,3604,159,703,100,2013/7/6,
36274,3604,174,763,880,2013/8/7,
36275,3604,42,63,770,2013/6/25,
36276,3604,42,278,830,2013/7/21,
36277,3604,6,63,240,2013/8/12,
36278,3604,161,428,530,2013/8/5,
36279,3604,184,573,980,2013/6/18,
36280,3604,136,699,30,2013/8/1,
36281,3604,227,63,360,2013/6/26,
36282,3604,157,490,980,2013/8/16,
36283,3604,208,297,300,2013/7/20,
36284,3604,225,702,930,2013/6/21,
36285,3604,115,477,30,2013/7/15,
36286,3604,47,278,960,2013/7/27,
36287,3604,286,248,850,2013/7/11,
36288,3604,152,57,420,2013/8/3,
36289,3604,286,376,430,2013/6/20,
36290,3604,116,476,910,2013/6/20,
36291,3604,134,371,980,2013/8/14,
36292,3604,1,62,230,2013/7/3,
36293,3604,39,464,950,2013/8/2,
36294,3604,194,448,430,2013/6/24,
36295,3604,148,62,440,2013/6/20,
36296,3604,52,278,190,2013/6/29,
36297,3604,205,397,500,2013/6/24,
36298,3604,160,60,590,2013/7/7,
36299,3604,31,63,60,2013/8/8,
36300,3604,80,375,790,2013/7/2,
36301,3604,180,296,280,2013/7/27,
36302,3604,179,479,490,2013/6/27,
36303,3604,223,533,440,2013/7/26,
36304,3604,238,452,650,2013/7/19,
36305,3604,142,452,250,2013/8/3,
36306,3604,142,699,200,2013/7/17,
36307,3604,206,373,240,2013/8/15,
36308,3604,53,269,580,2013/7/30,
36309,3604,214,533,780,2013/8/15,
36310,3604,62,372,540,2013/7/14,
36311,3604,86,469,350,2013/7/17,
36312,3604,18,267,130,2013/7/12,
36313,3604,125,451,500,2013/6/25,
36314,3605,273,163,110,2004/9/29,
36315,3605,29,64,860,2004/10/5,
36316,3606,11,350,740,2011/12/6,
36317,3606,280,148,950,2012/1/10,
36318,3606,44,127,1000,2011/11/28,
36319,3606,219,308,160,2011/11/29,
36320,3606,44,32,930,2011/12/27,
36321,3606,138,315,880,2011/11/26,
36322,3606,245,121,970,2011/12/2,
36323,3606,294,353,200,2011/11/29,
36324,3606,202,78,490,2011/11/29,
36325,3606,90,349,100,2011/11/22,
36326,3606,140,357,930,2011/12/11,
36327,3607,212,700,950,2010/7/13,
36328,3607,72,490,810,2010/7/5,
36329,3607,73,533,750,2010/7/6,
36330,3607,7,56,850,2010/6/18,
36331,3607,106,476,350,2010/6/9,
36332,3607,31,454,180,2010/7/18,
36333,3607,178,303,240,2010/7/3,
36334,3607,193,704,240,2010/6/6,
36335,3607,288,450,500,2010/6/9,
36336,3607,268,279,460,2010/6/13,
36337,3607,35,303,950,2010/7/18,
36338,3607,214,286,140,2010/7/4,
36339,3607,114,381,870,2010/5/31,
36340,3608,280,192,940,2001/8/19,
36341,3608,7,368,760,2001/8/18,
36342,3608,229,66,890,2001/9/24,
36343,3608,9,72,100,2001/8/19,
36344,3608,189,342,430,2001/8/15,
36345,3609,51,145,450,2000/8/8,
36346,3609,183,668,90,2000/7/7,
36347,3609,82,40,430,2000/8/23,
36348,3609,151,530,240,2000/7/7,
36349,3609,281,164,730,2000/8/19,
36350,3609,158,180,450,2000/7/23,
36351,3609,222,242,380,2000/8/30,
36352,3609,260,146,610,2000/8/9,
36353,3609,61,71,800,2000/7/21,
36354,3609,87,69,830,2000/8/3,
36355,3610,221,158,20,2016/9/6,
36356,3611,244,464,310,2012/11/13,
36357,3611,149,428,770,2012/11/8,
36358,3611,42,298,440,2012/10/15,
36359,3611,207,326,930,2012/11/20,
36360,3611,292,404,840,2012/10/9,
36361,3611,207,491,480,2012/11/2,
36362,3611,324,750,640,2012/11/5,
36363,3611,252,288,160,2012/11/5,
36364,3611,11,290,320,2012/10/15,
36365,3611,14,474,690,2012/11/7,
36366,3611,68,369,40,2012/11/22,
36367,3611,225,57,40,2012/11/21,
36368,3611,114,324,570,2012/10/26,
36369,3611,144,763,10,2012/11/10,
36370,3611,204,425,720,2012/11/18,
36371,3611,127,249,1000,2012/10/14,
36372,3611,1,701,220,2012/11/8,
36373,3611,118,541,440,2012/11/12,
36374,3611,148,490,600,2012/11/28,
36375,3611,118,297,160,2012/12/3,
36376,3611,59,280,740,2012/11/28,
36377,3611,173,284,700,2012/11/20,
36378,3611,36,396,730,2012/11/1,
36379,3611,195,703,370,2012/11/20,
36380,3611,321,252,640,2012/12/3,
36381,3611,129,288,300,2012/11/4,
36382,3611,80,370,680,2012/11/24,
36383,3611,67,480,790,2012/11/3,
36384,3611,13,282,240,2012/10/7,
36385,3611,28,253,370,2012/10/21,
36386,3611,28,463,40,2012/10/13,
36387,3611,206,619,610,2012/10/20,
36388,3611,53,385,450,2012/11/17,
36389,3611,187,425,820,2012/12/1,
36390,3611,254,55,950,2012/11/13,
36391,3611,63,450,780,2012/11/5,
36392,3612,223,26,420,2012/12/25,
36393,3612,46,306,810,2012/12/10,
36394,3612,38,77,440,2012/12/30,
36395,3613,56,9,170,2007/12/30,
36396,3613,48,145,760,2008/2/4,
36397,3614,180,276,150,2012/3/13,
36398,3614,165,186,330,2012/2/11,
36399,3614,95,158,640,2012/2/3,
36400,3614,84,133,440,2012/2/10,
36401,3614,286,354,100,2012/3/2,
36402,3614,150,246,820,2012/3/15,
36403,3615,227,196,370,2002/9/16,
36404,3615,189,637,170,2002/8/13,
36405,3615,28,422,240,2002/9/9,
36406,3615,28,344,110,2002/8/31,
36407,3615,245,141,210,2002/9/23,
36408,3615,17,444,120,2002/9/8,
36409,3615,5,339,20,2002/9/5,
36410,3615,125,5,510,2002/8/10,
36411,3616,313,539,440,2019/4/5,
36412,3616,52,272,30,2019/3/10,
36413,3616,151,17,970,2019/4/19,
36414,3616,267,7,160,2019/4/30,
36415,3616,254,141,430,2019/5/2,
36416,3616,98,363,680,2019/4/9,
36417,3616,99,6,110,2019/3/30,
36418,3617,189,427,420,2019/1/4,
36419,3617,27,470,610,2018/12/31,
36420,3617,42,266,710,2019/1/12,
36421,3617,259,299,150,2019/1/27,
36422,3617,136,490,660,2018/12/19,
36423,3617,107,452,720,2018/12/25,
36424,3617,109,373,650,2019/2/2,
36425,3617,141,711,70,2018/12/18,
36426,3617,151,293,310,2019/1/2,
36427,3617,225,716,10,2018/12/26,
36428,3617,152,279,300,2019/2/7,
36429,3617,152,297,570,2019/1/30,
36430,3617,166,763,40,2019/2/1,
36431,3617,248,750,740,2018/12/30,
36432,3617,39,383,690,2019/1/15,
36433,3617,64,371,430,2019/1/19,
36434,3617,126,618,460,2019/1/18,
36435,3617,301,375,1000,2019/1/31,
36436,3617,33,402,990,2019/1/6,
36437,3617,41,279,940,2018/12/14,
36438,3617,232,387,950,2018/12/30,
36439,3617,232,400,900,2018/12/18,
36440,3617,249,630,660,2018/12/28,
36441,3617,232,370,600,2018/12/29,
36442,3617,76,618,410,2019/2/4,
36443,3617,135,538,670,2019/1/23,
36444,3617,140,407,530,2019/1/6,
36445,3617,306,449,50,2019/1/28,
36446,3617,265,54,530,2019/1/7,
36447,3617,28,618,80,2019/1/31,
36448,3617,267,53,260,2019/1/23,
36449,3617,67,702,470,2019/1/11,
36450,3617,82,269,410,2019/1/12,
36451,3617,35,267,910,2019/1/11,
36452,3617,214,254,490,2018/12/19,
36453,3617,62,380,780,2018/12/20,
36454,3617,100,280,920,2018/12/27,
36455,3618,80,398,690,2014/3/14,
36456,3618,10,453,140,2014/3/2,
36457,3618,198,465,690,2014/3/15,
36458,3618,45,759,460,2014/4/21,
36459,3618,84,469,220,2014/4/17,
36460,3618,46,383,350,2014/3/25,
36461,3618,122,378,180,2014/3/24,
36462,3618,42,466,470,2014/3/28,
36463,3618,113,428,210,2014/4/16,
36464,3618,204,425,410,2014/2/28,
36465,3618,144,450,140,2014/4/14,
36466,3619,171,619,250,2015/3/8,
36467,3619,95,382,470,2015/3/5,
36468,3620,159,241,410,2017/2/6,
36469,3620,256,197,1000,2016/12/13,
36470,3620,141,146,550,2017/2/5,
36471,3620,222,198,460,2016/12/21,
36472,3620,97,329,130,2017/2/5,
36473,3620,304,183,700,2017/1/22,
36474,3620,230,366,1000,2016/12/20,
36475,3620,261,7,510,2016/12/30,
36476,3621,104,319,970,2017/8/20,
36477,3621,95,274,500,2017/9/7,
36478,3621,141,347,60,2017/9/29,
36479,3621,224,312,490,2017/8/28,
36480,3622,218,430,380,2010/9/6,
36481,3622,300,8,350,2010/9/3,
36482,3622,41,241,260,2010/8/29,
36483,3622,184,11,340,2010/10/9,
36484,3622,92,13,870,2010/10/4,
36485,3623,88,28,70,2020/6/24,
36486,3623,249,25,720,2020/6/19,
36487,3623,202,25,460,2020/7/9,
36488,3623,77,307,900,2020/7/14,
36489,3623,69,429,140,2020/7/14,
36490,3623,181,310,710,2020/7/24,
36491,3623,94,352,670,2020/8/2,
36492,3623,136,554,820,2020/6/17,
36493,3623,109,330,80,2020/7/19,
36494,3623,272,111,460,2020/7/16,
36495,3623,276,26,130,2020/7/10,
36496,3623,290,157,220,2020/7/16,
36497,3623,273,322,310,2020/6/10,
36498,3623,17,320,810,2020/6/26,
36499,3623,219,330,500,2020/7/28,
36500,3623,238,351,260,2020/7/16,
36501,3623,49,24,570,2020/7/19,
36502,3623,16,275,40,2020/6/27,
36503,3623,182,86,420,2020/7/25,
36504,3623,71,543,90,2020/7/7,
36505,3623,189,76,830,2020/7/3,
36506,3624,138,338,310,2005/4/27,
36507,3624,309,145,170,2005/3/28,
36508,3624,52,430,830,2005/4/8,
36509,3624,222,366,470,2005/4/11,
36510,3624,249,21,40,2005/5/22,
36511,3624,120,38,80,2005/3/30,
36512,3624,8,162,740,2005/5/2,
36513,3624,292,181,690,2005/4/22,
36514,3624,43,424,530,2005/4/9,
36515,3624,302,40,630,2005/3/30,
36516,3624,211,667,160,2005/4/6,
36517,3624,213,69,880,2005/4/25,
36518,3624,224,346,760,2005/4/19,
36519,3624,214,360,150,2005/5/3,
36520,3624,85,9,100,2005/4/25,
36521,3624,134,15,190,2005/5/5,
36522,3625,290,861,390,2022/3/10,
36523,3625,253,971,320,2022/2/28,
36524,3625,97,511,70,2022/3/17,
36525,3625,22,104,520,2022/3/26,
36526,3625,20,661,400,2022/3/1,
36527,3626,212,185,730,2011/1/14,
36528,3626,66,75,420,2011/1/19,
36529,3626,223,73,110,2011/1/21,
36530,3626,25,80,410,2011/1/15,
36531,3626,111,321,20,2011/1/11,
36532,3626,119,152,210,2010/12/23,
36533,3626,7,129,530,2011/2/5,
36534,3626,153,124,550,2011/2/6,
36535,3626,100,27,80,2010/12/21,
36536,3626,99,132,940,2011/1/18,
36537,3627,188,310,210,2004/5/7,
36538,3627,73,321,930,2004/5/8,
36539,3627,160,321,420,2004/4/7,
36540,3627,245,27,420,2004/5/3,
36541,3627,183,419,600,2004/4/30,
36542,3627,148,445,230,2004/4/23,
36543,3627,218,115,470,2004/3/28,
36544,3627,173,151,570,2004/4/13,
36545,3627,91,354,290,2004/3/30,
36546,3627,295,347,680,2004/3/22,
36547,3627,181,78,120,2004/3/28,
36548,3627,280,158,880,2004/5/9,
36549,3627,123,112,1000,2004/4/28,
36550,3627,286,116,170,2004/4/29,
36551,3627,132,122,850,2004/4/30,
36552,3628,298,424,10,2006/10/8,
36553,3628,42,271,700,2006/11/19,
36554,3628,86,5,340,2006/11/1,
36555,3628,124,360,200,2006/10/3,
36556,3628,100,488,210,2006/11/6,
36557,3629,272,263,280,2012/3/7,
36558,3629,73,78,800,2012/4/10,
36559,3629,28,357,610,2012/3/10,
36560,3629,73,83,220,2012/2/27,
36561,3629,144,86,990,2012/3/1,
36562,3629,121,429,340,2012/4/9,
36563,3629,241,386,630,2012/3/22,
36564,3629,8,110,470,2012/3/14,
36565,3630,270,80,240,2008/1/29,
36566,3630,78,406,770,2008/1/19,
36567,3631,219,316,860,2004/10/7,
36568,3631,6,273,20,2004/10/24,
36569,3631,57,187,400,2004/11/17,
36570,3631,173,125,200,2004/10/7,
36571,3631,61,131,750,2004/11/28,
36572,3631,70,333,370,2004/11/21,
36573,3632,46,460,180,2012/5/10,
36574,3632,225,243,340,2012/4/27,
36575,3632,251,539,740,2012/5/21,
36576,3632,76,22,700,2012/5/29,
36577,3632,54,20,220,2012/5/19,
36578,3632,315,196,350,2012/5/19,
36579,3633,204,18,800,2015/10/25,
36580,3633,285,21,970,2015/11/25,
36581,3633,78,145,610,2015/10/27,
36582,3634,251,131,970,2001/5/1,
36583,3634,120,311,160,2001/6/4,
36584,3634,42,445,350,2001/6/7,
36585,3634,307,331,130,2001/5/9,
36586,3634,152,48,240,2001/6/19,
36587,3634,185,82,110,2001/6/21,
36588,3634,322,134,160,2001/5/29,
36589,3635,253,470,550,2013/6/30,
36590,3635,81,477,270,2013/6/8,
36591,3635,193,55,130,2013/6/12,
36592,3635,58,294,460,2013/6/20,
36593,3635,85,432,30,2013/6/15,
36594,3635,202,255,470,2013/6/15,
36595,3635,115,269,580,2013/6/13,
36596,3636,167,186,130,2008/8/16,
36597,3636,199,81,970,2008/8/9,
36598,3636,1,120,700,2008/9/1,
36599,3636,84,109,320,2008/8/1,
36600,3636,292,406,310,2008/7/25,
36601,3636,31,246,690,2008/8/12,
36602,3636,113,24,180,2008/7/13,
36603,3636,77,108,580,2008/7/24,
36604,3636,50,310,590,2008/7/10,
36605,3636,191,262,310,2008/8/17,
36606,3636,107,273,600,2008/8/2,
